term_str,n,p,port_stem,stop,df,tf_sum,tf_mean,tf_max,tfidf_sum,tfidf_mean,tfidf_max,tfth_sum,tfth_mean,tfth_max,th_sum,th_mean,th_max
'us,3,1.5886128232827094e-05,'u,0,1.0,0.0011437727564582824,1.9385978923021737e-05,0.001143724219723643,0.006728406855828748,0.00011404079416658895,0.006728121331544084,1.2785069078816203e-05,2.1669608608163057e-07,1.2784526536163635e-05,0.011177980072200227,0.0001894572893593259,0.011176524611546113
've,47,0.0002488826756476245,'ve,0,22.0,0.030380816397857984,0.0005149290914891184,0.004175334610581432,0.043238325172175136,0.0007328529690199176,0.005942383944879306,0.00851877077119508,0.0001443859452744929,0.0011707624303041472,0.2803996660141003,0.004752536712103395,0.03300139576791056
'ware,3,1.5886128232827094e-05,'ware,0,1.0,0.0012701531776212296,2.1528019959681858e-05,0.0012701046830133971,0.007471857761958381,0.00012664165698234543,0.007471572485490686,1.5522445675198218e-05,2.630922995796308e-07,1.5521853026272973e-05,0.012220924175672256,0.0002071343080622416,0.012219469969089252
'what,1,5.295376077609032e-06,'what,0,1.0,0.0006959379037579931,1.1795557690813443e-05,0.00069588968167106,0.004093954272329407,6.938905546321029e-05,0.004093670599004885,5.080716467721016e-06,8.611383843594942e-08,5.08036442086473e-06,0.007300531326553231,0.00012373781909412256,0.0072990851066399845
'where,1,5.295376077609032e-06,'where,0,1.0,0.00045294524995978525,7.677038134911615e-06,0.0004528967848801983,0.0026645152264173928,4.5161275024023605e-05,0.002664230123653824,2.2794337851916253e-06,3.8634470935451274e-08,2.2791898860894218e-06,0.005032470890011551,8.52961167798568e-05,0.0050310175588079336
'why,2,1.0590752155218063e-05,'whi,0,1.0,0.0013918268895400676,2.3590286263390975e-05,0.0013917786674531344,0.008187620777667794,0.00013877323351979312,0.008187337104343268,1.8383014993319124e-05,3.115765253104936e-07,1.8382378084121754e-05,0.013207831470617614,0.00022386155034945107,0.013206385250704366
'wi,1,5.295376077609032e-06,'wi,0,1.0,0.0006959379037579931,1.1795557690813443e-05,0.00069588968167106,0.004093954272329407,6.938905546321029e-05,0.004093670599004885,5.080716467721016e-06,8.611383843594942e-08,5.08036442086473e-06,0.007300531326553231,0.00012373781909412256,0.0072990851066399845
'without,2,1.0590752155218063e-05,'without,0,1.0,0.0009058415819436519,1.535324715158732e-05,0.0009057931168640649,0.005328742685843758,9.031767264141962e-05,0.005328457583080189,8.295417261025002e-06,1.406002925597458e-07,8.294973432804067e-06,0.009157690954334023,0.00015521510092091564,0.009156237623130406
'would,1,5.295376077609032e-06,'would,0,1.0,0.0006949707268923837,1.1779164862582774e-05,0.0006949225038382737,0.004088264716063426,6.929262230615976e-05,0.004087981037049348,5.0675744394066416e-06,8.58910921933329e-08,5.0672228074501554e-06,0.007291781140288742,0.00012358951085235156,0.007290334892347938
'xcepting,1,5.295376077609032e-06,'xcept,0,1.0,0.0005131297029965183,8.697113610110479e-06,0.0005130812981013845,0.0030185588807535736,5.116201492802667e-05,0.0030182741320336605,2.877976873736297e-06,4.877926904637792e-08,2.877705386492512e-06,0.0056086733177397536,9.506225962270768e-05,0.005607221762310402
'ye,2,1.0590752155218063e-05,'ye,0,2.0,0.0016536210605467571,2.802747560248741e-05,0.0011441517433759632,0.008074041377556978,0.0001368481589416437,0.00558648455720988,2.770475911596697e-05,4.6957218840621983e-07,1.916911268163449e-05,0.01675399508204534,0.0002839660183397515,0.011180085490424943
'yes,4,2.1181504310436126e-05,'ye,0,1.0,0.0027836048611042164,4.717974340854604e-05,0.002783556639017283,0.01637495378834455,0.00027754158963295847,0.01637467011502003,6.577840469015013e-05,1.1148882150872904e-06,6.577726517067535e-05,0.023630654483070838,0.0004005195675096752,0.02362920826315759
'you,2,1.0590752155218063e-05,'you,0,2.0,0.001583240833699614,2.6834590401688372e-05,0.0008873038172445508,0.00773039985212927,0.00013102372630727577,0.004332387815941335,2.580087722749355e-05,4.373030038558229e-07,1.4459718550031111e-05,0.0162962429204177,0.00027620750712572373,0.008995738274934217
a'most,5,2.647688038804516e-05,a'most,0,5.0,0.003650602834487746,6.187462431335162e-05,0.0014792677496460829,0.012998756105607436,0.0002203179000950413,0.005267250797836617,0.00013659688181019803,2.315201386613526e-06,5.5350683469350137e-05,0.03741762333600045,0.0006341970056949228,0.013906449783271832
aback,1,5.295376077609032e-06,aback,0,1.0,0.000840377413914288,1.4243684981598102e-05,0.0008403293362668651,0.004943640352803564,8.37905144542977e-05,0.004943357529165124,7.216222636817032e-06,1.2230885825113614e-07,7.215809799677536e-06,0.008586883128147744,0.00014554039200250413,0.008585441073495384
abandoned,2,1.0590752155218063e-05,abandon,0,2.0,0.0008478632731002101,1.4370563950851019e-05,0.0004244466930221229,0.004139813717211922,7.016633419003257e-05,0.0020724216955090875,8.054980702589295e-06,1.3652509665405586e-07,4.03238355763401e-06,0.00950032977974889,0.0001610225386398117,0.004754706610938591
abased,1,5.295376077609032e-06,abas,0,1.0,0.0004585519167714541,7.772066385956849e-06,0.00045850345729853386,0.0026974972459671434,4.5720292304527855e-05,0.0026972121761855944,2.332476614573671e-06,3.953350194192663e-08,2.3322301199386984e-06,0.005086614032705476,8.62137971644996e-05,0.005085160867394785
